Geneid	Chr	Start	End	Strand	Length	A11B2_ES_d0r1	A11B2_ES_d0r2	A11B2_ES_d1r1	A11B2_ES_d1r2	A11B2_d2r1	A11B2_d2r2	A11B2_d3r1	A11B2_d3r2	A11B2_d5r1	A11B2_d5r2	A11B2_d7r1	A11B2_d7r2	A11B2_d15	A11B2_d21	A11B2_d35	A11B2_d52
Xkr7	chr2	153031851	153055775	+	23925	0.611111111111111	0.5	0.388888888888889	0.4	0.529411764705882	0.260869565217391	0.5	0.441176470588235	0.257142857142857	0.37037037037037	0.5	0.571428571428571	0.464285714285714	0.214285714285714	0.5	0.625
Hck	chr2;chr2	153108467;153108467	153151441;153151441	+;+	42975	0.71608832807571	0.636363636363636	0.694444444444444	0.689393939393939	0.584375	0.695652173913043	0.552380952380952	0.625	0.53921568627451	0.550724637681159	0.533333333333333	0.615384615384615	0.413793103448276	0.552083333333333	0.680851063829787	0.444444444444444
Tm9sf4	chr2	153161300	153210463	+	49164	0.555389221556886	0.572327044025157	0.546093064091308	0.564844587352626	0.555415617128463	0.585185185185185	0.544226044226044	0.541878172588833	0.549391069012179	0.523097826086957	0.521479713603819	0.542420027816412	0.496274217585693	0.496217851739788	0.505681818181818	0.512022630834512
Plagl2	chr2	153227768	153241358	-	13591	0.516320474777448	0.396039603960396	0.506944444444444	0.495798319327731	0.550295857988166	0.558139534883721	0.553672316384181	0.5125	0.601809954751131	0.60233918128655	0.516728624535316	0.530864197530864	0.570175438596491	0.504237288135593	0.509090909090909	0.547368421052632
Pofut1	chr2	153241531	153270249	+	28719	0.598577235772358	0.571428571428571	0.545358649789029	0.551336146272855	0.526315789473684	0.553314121037464	0.542328042328042	0.577114427860697	0.497340425531915	0.563380281690141	0.575438596491228	0.584269662921348	0.569664902998236	0.547445255474453	0.56140350877193	0.591463414634146
Kif3b	chr2	153291415	153333389	+	41975	0.538840937114673	0.548821548821549	0.538461538461538	0.500945179584121	0.550314465408805	0.493333333333333	0.482758620689655	0.533950617283951	0.493333333333333	0.467320261437909	0.496021220159151	0.501408450704225	0.48159509202454	0.501298701298701	0.536437246963563	0.5
2500004C02Rik	chr2	153341156	153345810	-	4655	0.506024096385542	0.6	0.352941176470588	0.393939393939394	0.531746031746032	0.507936507936508	0.50381679389313	0.326923076923077	0.514285714285714	0.441558441558442	0.405797101449275	0.490566037735849	0.48780487804878	0.369565217391304	0.392156862745098	0.432098765432099
Asxl1	chr2	153346138	153404007	+	57870	0.528437835351832	0.518104776579353	0.537998796871867	0.515972894482091	0.528737412858249	0.548639349390053	0.54667676576406	0.5322476965931	0.527919820004091	0.524953789279113	0.536764705882353	0.524634655532359	0.536971830985915	0.527229333911912	0.523957834211787	0.524092409240924
8430427H17Rik	chr2;chr2	153407460;153407460	153529971;153444479	-;-	122512	0.241666666666667	0.214145383104126	0.270807453416149	0.209230769230769	0.2265625	0.306122448979592	0.259259259259259	0.272727272727273	0.321167883211679	0.238709677419355	0.351515151515152	0.318840579710145	0.476439790575916	0.459715639810427	0.426767676767677	0.464991023339318
Commd7	chr2;chr2	153616929;153616929	153632781;153632781	-;-	15853	0.527472527472527	0.478260869565217	0.551724137931034	0.531531531531532	0.512820512820513	0.568965517241379	0.503875968992248	0.47972972972973	0.5	0.475	0.595890410958904	0.522522522522523	0.409448818897638	0.543307086614173	0.587939698492462	0.476744186046512
Dnmt3b	chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2	153649448;153649448;153649448;153649448;153649448;153649448;153649448;153649448;153649448	153687730;153687730;153687730;153687730;153687730;153687730;153687730;153687730;153687730	+;+;+;+;+;+;+;+;+	38283	0.456899741028487	0.468253968253968	0.444078947368421	0.436903888481291	0.484886794621308	0.465379262352122	0.482734964555225	0.477155490051584	0.488709677419355	0.474695407685098	0.518696069031639	0.504500236854571	0.474702380952381	0.488372093023256	0.499411071849234	0.487714987714988
Mapre1	chr2	153741286	153773314	+	32029	0.534293948126801	0.475319926873857	0.500356887937188	0.541784037558685	0.520627062706271	0.490885416666667	0.528816199376947	0.493380406001765	0.520275439938791	0.503949447077409	0.517922457937088	0.514241724403387	0.534034311012728	0.513293943870015	0.495501730103806	0.513679890560875
Efcab8	chr2	153780878	153795182	+	14305	0.622950819672131	0.681818181818182	0.607843137254902	0.609756097560976	0.588235294117647	0.5	0.652173913043478	0.545454545454545	0.678571428571429	0.529411764705882	0.542372881355932	0.551282051282051	0.630434782608696	0.493975903614458	0.579268292682927	0.628099173553719
Cdk5rap1	chr2	154335385	154372719	-	37335	0.520504731861199	0.552631578947368	0.527220630372493	0.496951219512195	0.5	0.552380952380952	0.590106007067138	0.566901408450704	0.48605577689243	0.514814814814815	0.550173010380623	0.569230769230769	0.524861878453039	0.533707865168539	0.582938388625592	0.436708860759494
Snta1	chr2	154376313	154408084	-	31772	0.451807228915663	0.441717791411043	0.472406181015453	0.489583333333333	0.543103448275862	0.514851485148515	0.618181818181818	0.517985611510791	0.586206896551724	0.492753623188406	0.651162790697674	0.493975903614458	0.525	0.358974358974359	0.492063492063492	0.590909090909091
Cbfa2t2	chr2;chr2;chr2	154436483;154436483;154436483	154539356;154539356;154539356	+;+;+	102874	0.479535932968095	0.473128598848368	0.501944061206572	0.474817703917246	0.508231068542353	0.549384885764499	0.503969623748706	0.521907216494845	0.532567049808429	0.524189968930315	0.532321041214751	0.5344	0.501554404145078	0.486663547028545	0.528656971770744	0.486388384754991
Necab3	chr2	154544404	154558853	-	14450	0.531914893617021	0.54320987654321	0.455026455026455	0.559210526315789	0.541284403669725	0.505154639175258	0.511278195488722	0.503703703703704	0.467391304347826	0.552941176470588	0.551282051282051	0.553846153846154	0.479591836734694	0.5625	0.662162162162162	0.554054054054054
E2f1	chr2;chr2	154559399;154559399	154569892;154569426	-;-	10494	0.697916666666667	0.664429530201342	0.674846625766871	0.624137931034483	0.659751037344398	0.654676258992806	0.739795918367347	0.63265306122449	0.70995670995671	0.622340425531915	0.666666666666667	0.666666666666667	0.622516556291391	0.742268041237113	0.634328358208955	0.630872483221476
Pxmp4	chr2	154587043	154603673	-	16631	0.412213740458015	0.552631578947368	0.536842105263158	0.440677966101695	0.518518518518518	0.565217391304348	0.315789473684211	0.666666666666667	0.607142857142857	0.642857142857143	0.620689655172414	0.627906976744186	0.636363636363636	0.590909090909091	0.568627450980392	0.425
Zfp341	chr2	154613367	154646817	+	33451	0.706521739130435	0.702127659574468	0.643044619422572	0.612903225806452	0.696	0.638888888888889	0.660377358490566	0.715596330275229	0.706896551724138	0.638297872340426	0.627737226277372	0.6375	0.683544303797468	0.609375	0.575	0.71830985915493
Chmp4b	chr2	154657025	154694783	+	37759	0.557333333333333	0.555269922879177	0.601085481682497	0.543385490753912	0.581395348837209	0.591780821917808	0.588366890380313	0.6175	0.603932584269663	0.605769230769231	0.590457256461233	0.581352833638026	0.539473684210526	0.602430555555556	0.560862865947612	0.558219178082192
Raly	chr2;chr2;chr2;chr2	154791109;154791109;154791109;154791109	154867261;154867261;154867261;154867261	+;+;+;+	76153	0.513433603290911	0.504141159524667	0.525452576203002	0.492402926280248	0.486596457635232	0.49266862170088	0.47845711940911	0.49277079876748	0.487659762009696	0.495586652314316	0.488372093023256	0.478202846975089	0.485050373740656	0.483217993079585	0.479778776356723	0.476064416501213
Eif2s2	chr2	154871409	154892906	-	21498	0.596428571428571	0.576271186440678	0.612123781263247	0.5695437053326	0.52846975088968	0.51974386339381	0.486233157586409	0.517857142857143	0.48271186440678	0.5125977410947	0.465314136125654	0.501918158567775	0.513051305130513	0.471264367816092	0.501272264631043	0.462555066079295
Ahcy	chr2	155059311	155074497	-	15187	0.4375	0.483204134366925	0.481012658227848	0.43070044709389	0.414376321353066	0.374581939799331	0.412962962962963	0.36745406824147	0.389690721649485	0.432098765432099	0.385416666666667	0.354838709677419	0.361842105263158	0.38801261829653	0.439024390243902	0.449664429530201
Itch	chr2;chr2	155133480;155133480	155226855;155226855	+;+	93376	0.564122738001574	0.588397790055249	0.546010186757216	0.573	0.547921478060046	0.563137254901961	0.516129032258065	0.559010152284264	0.54422964264792	0.569245933957615	0.531598513011152	0.564113785557987	0.515342250196696	0.563076923076923	0.528539659006672	0.51207531723291
Dynlrb1	chr2;chr2;chr2;chr2	155236532;155236532;155236607;155236607	155250277;155250277;155250277;155250277	+;+;+;+	13746	0.54	0.506493506493506	0.510344827586207	0.48062015503876	0.444444444444444	0.480392156862745	0.539823008849557	0.5	0.475247524752475	0.540540540540541	0.507936507936508	0.60952380952381	0.530769230769231	0.551181102362205	0.490196078431373	0.515789473684211
Pigu	chr2	155278251	155357424	-	79174	0.525073746312684	0.475849731663685	0.537780803267529	0.50765306122449	0.416403785488959	0.545768566493955	0.478939157566303	0.482704402515723	0.52686308492201	0.469551282051282	0.498054474708171	0.477337110481586	0.503584229390681	0.467359050445104	0.489570552147239	0.540495867768595
Trp53inp2	chr2	155381855	155389847	+	7993	0.565573770491803	0.423076923076923	0.663366336633663	0.573170731707317	0.444444444444444	0.527777777777778	0.478260869565217	0.477272727272727	0.60377358490566	0.571428571428571	0.5	0.481481481481481	0.5	0.492307692307692	0.566037735849057	0.602564102564103
Ncoa6	chr2;chr2	155390655;155390655	155440783;155440783	-;-	50129	0.48667439165701	0.510309278350515	0.489051094890511	0.586309523809524	0.523364485981308	0.48936170212766	0.534626038781163	0.477941176470588	0.51219512195122	0.48	0.490125673249551	0.51409978308026	0.482142857142857	0.49604743083004	0.469117647058824	0.505263157894737
Ggt7	chr2	155490379	155514846	-	24468	0.648648648648649	0.711538461538462	0.647540983606557	0.666666666666667	0.558441558441558	0.613636363636364	0.6	0.540983606557377	0.720930232558139	0.631578947368421	0.546666666666667	0.71875	0.629310344827586	0.695652173913043	0.527027027027027	0.619565217391304
Acss2	chr2	155518042	155562743	+	44702	0.556541019955654	0.562091503267974	0.503432494279176	0.518151815181518	0.4609375	0.47787610619469	0.568345323741007	0.528301886792453	0.555555555555556	0.495327102803738	0.593220338983051	0.476635514018692	0.544715447154472	0.539007092198582	0.524886877828054	0.508064516129032
Gss	chr2;chr2	155563180;155563180	155592810;155592810	-;-	29631	0.63751987281399	0.632075471698113	0.5952023988006	0.56701030927835	0.62890625	0.592356687898089	0.631147540983607	0.620253164556962	0.651685393258427	0.598901098901099	0.561576354679803	0.59622641509434	0.636363636363636	0.544401544401544	0.562770562770563	0.49468085106383
Myh7b	chr2	155611242	155634307	+	23066	0.543624161073825	0.595238095238095	0.650485436893204	0.50625	0.551724137931034	0.554054054054054	0.541666666666667	0.611111111111111	0.578947368421053	0.507246376811594	0.558823529411765	0.542168674698795	0.538461538461538	0.315789473684211	0.333333333333333	0.25
Trpc4ap	chr2;chr2	155634276;155634276	155692384;155692384	-;-	58109	0.5078125	0.510948905109489	0.523754345307068	0.472222222222222	0.507368421052632	0.538653366583541	0.473344103392569	0.525519848771267	0.475146198830409	0.530645161290323	0.50445434298441	0.487341772151899	0.488983050847458	0.472515856236786	0.51880276285495	0.50390015600624
Edem2	chr2	155701672	155729475	-	27804	0.573872472783826	0.527777777777778	0.564748201438849	0.523529411764706	0.53416149068323	0.5	0.526315789473684	0.517241379310345	0.535087719298246	0.505555555555556	0.531914893617021	0.52	0.510344827586207	0.561151079136691	0.540983606557377	0.515923566878981
Eif6	chr2	155819836	155826925	-	7090	0.538461538461538	0.465408805031447	0.519230769230769	0.521739130434783	0.474387527839644	0.47906976744186	0.48	0.467532467532468	0.505446623093682	0.47008547008547	0.51685393258427	0.498507462686567	0.48122866894198	0.512903225806452	0.509157509157509	0.49034749034749
Uqcc1	chr2;chr2	155846885;155846885	155930310;155930310	-;-	83426	0.536221590909091	0.582942830365511	0.554391619661563	0.581328200192493	0.535993061578491	0.549491211840888	0.567152103559871	0.569294605809129	0.544813695871098	0.557319223985891	0.509591326105088	0.567407407407407	0.514060742407199	0.575	0.535537190082645	0.543123543123543
Cep250	chr2;chr2;chr2;chr2	155956557;155956557;155956557;155956557	155998900;155998900;155998900;155998900	+;+;+;+	42344	0.444683908045977	0.470113085621971	0.49886449659349	0.442677824267782	0.40171858216971	0.445945945945946	0.432227488151659	0.422916666666667	0.477678571428571	0.383957219251337	0.457556935817805	0.435784851811196	0.491060786650775	0.514492753623188	0.456032719836401	0.486625514403292
Ergic3	chr2	156008124	156018279	+	10156	0.438661710037175	0.444444444444444	0.472727272727273	0.496	0.51685393258427	0.533742331288344	0.506072874493927	0.51219512195122	0.51004016064257	0.53475935828877	0.545454545454545	0.468571428571429	0.516949152542373	0.504807692307692	0.491869918699187	0.462068965517241
Spag4	chr2	156065212	156069499	+	4288	0.178571428571429	0.4	0.368421052631579	0.32	0	0.272727272727273	0.291666666666667	0.222222222222222	0.25	0.235294117647059	0.375	0.2	0.466666666666667	0.272727272727273	0.5	0.516129032258065
Cpne1	chr2;chr2	156071840;156071840	156111965;156111965	-;-	40126	0.545563549160672	0.58498023715415	0.556752278376139	0.572237960339943	0.566371681415929	0.584643848288622	0.569491525423729	0.584261321455085	0.531128404669261	0.56799531066823	0.551306323362363	0.560381355932203	0.533931575995513	0.567811934900542	0.54284390921723	0.543459174714662
Nfs1	chr2	156123636	156144186	-	20551	0.551312649164678	0.511627906976744	0.525606469002695	0.531365313653137	0.533678756476684	0.557471264367816	0.558011049723757	0.572289156626506	0.589147286821705	0.52991452991453	0.579545454545455	0.617117117117117	0.566265060240964	0.527027027027027	0.585526315789474	0.546762589928058
Rbm39	chr2;chr2;chr2	156147240;156147240;156147240	156180238;156179580;156180238	-;-;-	32999	0.412637578616352	0.48917123881028	0.428015564202335	0.470812016266562	0.473506743737958	0.469043552519214	0.477845351867941	0.474902958104671	0.477206692716161	0.457616038352582	0.483808437856328	0.466957319871501	0.47117442482611	0.468342644320298	0.479625223081499	0.471700968523002
Phf20	chr2	156196646	156309953	+	113308	0.47830303030303	0.509433962264151	0.483166754339821	0.507875281260045	0.489294210943695	0.516880093131548	0.495626822157434	0.494845360824742	0.493635077793494	0.471388101983003	0.485806451612903	0.484496124031008	0.51568894952251	0.486128625472888	0.493827160493827	0.495488105004102
Cnbd2	chr2	156312472	156375638	+	63167	0.436974789915966	0.53125	0.414201183431953	0.439393939393939	0.634615384615385	0.609756097560976	0.486486486486487	0.491803278688525	0.576923076923077	0.586666666666667	0.560975609756098	0.58641975308642	0.589473684210526	0.444444444444444	0.566666666666667	0.672727272727273
2900097C17Rik	chr2	156388062	156392979	-	4918	0.767213114754098	0.776119402985075	0.772727272727273	0.727272727272727	0.768166089965398	0.786096256684492	0.713768115942029	0.71830985915493	0.741830065359477	0.705696202531646	0.758308157099698	0.736389684813754	0.726166328600406	0.710204081632653	0.766773162939297	0.813333333333333
Epb4.1l1	chr2;chr2;chr2;chr2;chr2;chr2;chr2	156420908;156420908;156420908;156420908;156420908;156421051;156475533	156543214;156543214;156543214;156543214;156543214;156543214;156543214	+;+;+;+;+;+;+	122307	0.476042314872433	0.477810650887574	0.501254705144291	0.508507853403141	0.51875	0.48870636550308	0.547535211267606	0.495961227786753	0.523035230352303	0.525305410122164	0.475972540045767	0.51621271076524	0.469604863221884	0.481953290870488	0.436470588235294	0.379525593008739
Aar2	chr2;chr2	156547575;156547575	156568972;156568972	+;+	21398	0.434782608695652	0.42603550295858	0.454545454545455	0.479452054794521	0.544	0.457516339869281	0.48014440433213	0.422131147540984	0.532608695652174	0.469314079422383	0.490909090909091	0.462809917355372	0.401408450704225	0.488636363636364	0.420408163265306	0.4375
